ID,age_years,travel_freq,daily_salary,work_division,commute_distance,education_level,degree_field,headcount,env_satisfaction,sex,hourly_wage,job_engagement,position_level,job_title,job_satisfaction,marital_state,monthly_earnings,monthly_salary,companies_count,is_adult,overtime_status,salary_increase_pct,performance_score,relation_satisfaction,std_work_hours,stock_level,career_years,trainings_last_year,work_life_score,tenure_years,years_current_role,years_post_promotion,years_with_manager,left_company
1122,35,rare_travel,559,sales,19,3,marketing,1,4,female,74,3,1,sales_rep,1,married,3117,2253,1,yes,no,14,3,4,80,1,3,3,3,3,2,0,2,0
1123,36,rare_travel,561,sales,12,4,life_sci,1,3,female,48,3,3,sales_exec,4,single,10435,21086,3,yes,no,14,3,3,80,0,16,3,3,10,8,0,7,0
1124,32,frequent_travel,591,rnd,5,3,life_sci,1,3,male,71,3,3,health_rep,1,married,7441,22128,4,yes,no,14,3,2,80,1,10,2,3,7,7,0,7,0
1125,46,rare_travel,1098,rnd,3,3,life_sci,1,4,male,91,3,4,manager,3,married,16704,6148,4,yes,no,15,3,4,80,2,27,3,3,3,2,0,2,0
1126,40,rare_travel,959,rnd,19,3,life_sci,1,1,male,73,2,1,lab_tech,4,divorced,3346,6073,9,yes,no,12,3,4,80,3,6,3,3,1,0,0,0,0
1127,30,rare_travel,1062,rnd,19,3,life_sci,1,4,female,48,3,2,lab_tech,4,married,5294,26542,0,yes,no,14,3,3,80,1,10,2,2,9,8,4,7,0
1128,37,no_travel,1395,rnd,17,4,life_sci,1,3,female,55,3,1,lab_tech,1,married,3730,7102,4,yes,no,14,3,4,80,2,12,2,3,7,5,0,7,0
1129,44,no_travel,1055,rnd,2,4,tech_deg,1,4,male,78,2,3,health_rep,4,married,8509,22422,3,yes,no,14,3,2,80,1,10,3,3,4,2,1,3,0
1130,30,rare_travel,1169,sales,5,2,life_sci,1,1,male,72,2,2,sales_exec,1,single,5326,11864,0,yes,no,20,4,3,80,0,6,3,3,5,2,1,2,0
1131,59,rare_travel,170,rnd,10,2,medical,1,3,male,97,4,2,health_rep,3,divorced,6811,3140,2,yes,yes,13,3,3,80,1,10,4,3,5,3,0,4,0
1132,39,rare_travel,1467,rnd,3,2,medical,1,4,male,82,3,1,research_sci,2,married,3540,23060,1,yes,no,14,3,2,80,1,6,2,1,6,2,1,4,0
1133,35,frequent_travel,1142,rnd,18,4,medical,1,3,male,37,3,2,health_rep,3,married,4404,10209,2,yes,yes,12,3,4,80,2,4,3,3,1,0,0,0,0
1134,39,rare_travel,933,rnd,14,3,life_sci,1,3,female,84,3,3,mfg_dir,4,single,9613,4223,0,yes,no,11,3,4,80,0,9,2,3,8,3,7,1,0
1135,50,rare_travel,697,rnd,1,2,life_sci,1,4,male,71,2,3,research_dir,3,divorced,13603,2671,4,yes,no,16,3,3,80,1,20,3,4,1,0,0,0,0
1136,38,rare_travel,746,sales,12,3,marketing,1,3,male,45,1,2,sales_exec,2,single,5396,8059,0,yes,no,13,3,2,80,0,6,6,3,1,0,0,0,1
1137,45,rare_travel,1469,rnd,1,2,medical,1,2,female,80,3,2,lab_tech,3,single,4447,12290,1,yes,no,16,3,4,80,0,10,3,2,10,6,7,9,0
1138,36,rare_travel,722,rnd,9,3,life_sci,1,3,male,35,3,2,health_rep,2,divorced,6524,26507,1,yes,no,25,4,4,80,1,10,2,3,10,8,6,8,0
1139,27,rare_travel,1252,rnd,2,1,life_sci,1,3,male,64,3,2,mfg_dir,1,married,5770,10735,1,yes,no,18,3,2,80,2,6,2,3,6,3,0,3,0
1140,39,rare_travel,1084,sales,7,2,life_sci,1,1,male,74,3,2,sales_exec,3,single,6796,4187,3,yes,no,20,4,3,80,0,18,2,3,7,0,4,7,0
1141,25,rare_travel,984,rnd,1,1,medical,1,3,male,75,3,1,lab_tech,3,single,2074,7108,1,yes,no,13,3,4,80,0,5,3,3,5,0,0,2,0
1142,38,frequent_travel,895,rnd,3,3,medical,1,2,male,76,2,3,research_dir,3,single,12490,8045,3,yes,no,13,3,4,80,0,20,2,2,13,9,3,12,0
1143,55,frequent_travel,728,rnd,2,2,medical,1,4,female,49,2,5,research_dir,2,single,19038,23281,5,yes,yes,15,3,2,80,0,35,3,2,16,10,14,12,0
1144,43,rare_travel,658,rnd,5,3,life_sci,1,1,male,64,3,1,research_sci,3,divorced,2238,9128,4,yes,no,11,3,4,80,2,4,3,3,2,2,2,2,0
1145,35,rare_travel,1373,rnd,6,2,life_sci,1,4,male,63,3,1,lab_tech,2,divorced,2587,7679,1,yes,no,19,3,3,80,1,5,2,3,4,3,0,0,0
1146,38,rare_travel,797,rnd,1,1,medical,1,4,male,83,3,2,health_rep,4,married,5405,7501,3,yes,no,20,4,3,80,1,17,3,2,4,3,0,3,0
1147,34,rare_travel,1346,rnd,14,3,medical,1,3,female,80,3,1,lab_tech,1,married,2177,9396,2,yes,no,12,3,2,80,3,7,3,2,3,2,1,1,0
1148,45,rare_travel,1470,sales,26,3,life_sci,1,2,female,39,3,4,sales_exec,3,married,13695,15748,2,yes,no,24,4,2,80,1,25,3,3,20,7,14,1,0
1149,40,rare_travel,971,rnd,18,2,tech_deg,1,1,male,68,3,2,research_sci,4,single,5914,8952,3,yes,no,12,3,3,80,0,13,1,3,11,8,5,7,0
1150,40,rare_travel,1206,sales,29,2,marketing,1,3,male,84,2,2,sales_exec,2,divorced,5368,9489,8,yes,yes,15,3,1,80,2,10,5,2,1,0,0,0,0
1151,29,rare_travel,776,rnd,2,2,medical,1,4,male,97,3,1,lab_tech,1,married,3162,14120,1,yes,no,15,3,2,80,3,6,3,3,5,2,0,3,0
1152,35,rare_travel,581,sales,9,4,marketing,1,4,male,36,3,3,sales_exec,4,divorced,9888,6645,1,yes,no,14,3,3,80,1,10,3,3,10,6,0,7,0
1153,34,rare_travel,527,sales,26,3,marketing,1,4,male,33,3,2,sales_exec,3,single,5154,20439,0,yes,no,11,3,2,80,0,10,3,3,9,7,0,7,0
1154,38,rare_travel,983,rnd,14,3,medical,1,3,male,81,3,1,lab_tech,3,divorced,2436,6961,4,yes,no,24,4,1,80,1,10,3,3,1,0,0,0,0
1155,29,frequent_travel,796,rnd,1,1,medical,1,1,male,78,3,3,health_rep,4,single,8823,24666,1,yes,no,16,3,3,80,0,10,3,3,10,9,0,7,0
1156,42,rare_travel,593,rnd,10,4,medical,1,4,male,57,3,1,lab_tech,2,married,2451,17181,4,yes,no,14,3,3,80,2,7,2,2,1,0,0,1,0
1157,36,rare_travel,444,sales,12,4,medical,1,1,male,48,4,1,sales_rep,3,married,2871,7909,7,yes,no,12,3,3,80,1,16,2,3,5,4,0,4,1
1158,41,rare_travel,1382,rnd,1,2,life_sci,1,1,male,40,3,3,health_rep,1,single,7969,13554,7,yes,no,21,4,3,80,0,10,2,4,8,3,0,7,0
1159,30,rare_travel,1401,rnd,1,3,tech_deg,1,4,male,84,2,2,mfg_dir,3,married,4877,20251,1,yes,no,13,3,2,80,1,5,4,3,5,2,1,3,0
1160,29,rare_travel,1204,sales,21,4,other,1,3,female,67,2,2,sales_exec,4,married,4103,4652,1,yes,yes,13,3,1,80,1,10,3,2,10,7,3,7,0
1161,26,rare_travel,1485,rnd,3,3,medical,1,2,female,67,3,1,research_sci,3,divorced,2725,22650,0,yes,no,14,3,2,80,1,8,1,3,8,7,1,2,0
1162,31,frequent_travel,589,rnd,23,4,life_sci,1,3,female,56,4,2,lab_tech,1,single,4317,5141,1,yes,no,11,3,1,80,0,10,3,3,10,9,2,7,1
1163,46,frequent_travel,723,rnd,2,2,medical,1,1,male,82,2,3,health_rep,2,divorced,7880,10893,4,yes,no,13,3,2,80,1,12,3,3,9,6,0,7,0
1164,41,rare_travel,964,sales,5,4,life_sci,1,4,male,33,1,4,manager,4,married,11878,22822,3,yes,yes,15,3,4,80,1,22,4,3,13,7,11,12,0
1165,22,rare_travel,1181,rnd,8,1,life_sci,1,2,male,96,3,1,lab_tech,3,married,2374,14011,1,yes,no,19,3,2,80,1,4,5,4,4,2,1,3,0
1166,34,rare_travel,1243,sales,8,2,life_sci,1,1,female,32,3,2,sales_exec,4,single,5155,22670,1,yes,no,15,3,3,80,0,6,2,2,6,4,0,4,0
1167,40,rare_travel,1299,sales,8,3,medical,1,1,male,52,3,1,sales_rep,3,single,2725,26314,1,yes,yes,15,3,3,80,0,2,5,2,2,2,2,2,0
1168,28,rare_travel,746,rnd,2,2,medical,1,4,male,46,2,1,lab_tech,1,single,2267,3157,0,yes,no,12,3,4,80,0,4,2,3,3,2,0,2,0
1169,41,rare_travel,1339,hr,8,4,life_sci,1,4,female,59,4,3,manager,4,married,10048,20003,4,yes,yes,17,3,4,80,0,10,3,4,1,0,0,0,0
1170,30,no_travel,775,rnd,1,3,other,1,4,female,68,4,2,mfg_dir,4,single,6162,3140,3,yes,no,15,3,4,80,0,12,3,4,9,7,1,7,0
1171,38,rare_travel,1123,rnd,6,3,medical,1,3,female,62,2,3,mfg_dir,2,married,10475,15302,1,yes,yes,11,3,4,80,1,20,3,3,20,8,5,17,0
1172,31,rare_travel,1283,rnd,9,2,life_sci,1,4,female,52,3,2,health_rep,3,single,5470,25549,1,yes,yes,18,3,3,80,0,10,2,3,10,7,0,1,0
1173,35,rare_travel,1189,rnd,14,3,medical,1,3,male,49,3,2,research_sci,3,divorced,5745,24152,5,yes,no,12,3,2,80,1,16,2,3,15,11,4,13,0
1174,27,rare_travel,942,rnd,6,4,medical,1,3,male,82,2,1,research_sci,3,divorced,2514,11012,1,yes,no,12,3,2,80,3,5,3,2,5,4,0,3,0
1175,27,rare_travel,1146,sales,4,3,medical,1,3,female,68,3,2,sales_exec,3,married,6538,25388,0,yes,no,19,3,3,80,1,6,2,2,5,4,0,4,0
1176,31,rare_travel,1366,rnd,7,3,life_sci,1,3,female,97,3,1,lab_tech,1,married,2318,8556,1,yes,no,12,3,1,80,1,1,2,3,1,0,0,0,1
1177,34,rare_travel,806,sales,19,4,life_sci,1,3,male,86,2,2,sales_exec,1,married,6347,17783,3,yes,no,15,3,3,80,1,10,4,3,7,3,0,7,0
1178,39,rare_travel,1131,sales,2,3,life_sci,1,4,female,79,1,2,sales_exec,1,single,12169,21378,0,yes,no,22,4,4,80,0,21,3,3,21,6,3,14,0
1179,34,rare_travel,855,sales,10,1,marketing,1,4,male,75,3,3,sales_exec,2,divorced,9278,8416,1,yes,no,15,3,4,80,1,9,2,3,8,7,8,7,0
1180,25,rare_travel,635,rnd,15,1,medical,1,2,male,80,2,1,research_sci,2,married,3944,17369,0,yes,yes,14,3,1,80,1,5,2,3,4,2,0,3,0
1181,55,rare_travel,1146,rnd,2,2,medical,1,3,male,52,4,2,health_rep,2,married,5399,22384,3,yes,yes,15,3,1,80,1,15,0,2,4,3,1,2,0
1182,38,rare_travel,506,rnd,5,3,life_sci,1,4,male,94,3,1,lab_tech,3,married,2307,6069,1,yes,no,17,3,1,80,1,10,6,3,10,4,4,8,0
1183,42,rare_travel,469,rnd,9,5,tech_deg,1,4,male,66,4,3,health_rep,4,divorced,10648,20364,2,yes,no,23,4,3,80,1,24,3,3,20,7,2,9,0
1184,27,rare_travel,1339,rnd,6,3,life_sci,1,1,female,41,3,1,research_sci,3,married,2956,9150,0,yes,no,13,3,3,80,1,9,0,3,8,3,7,7,0
1185,42,rare_travel,468,sales,8,5,marketing,1,3,female,79,3,5,manager,2,single,18213,9277,0,yes,yes,13,3,4,80,0,23,2,3,22,10,11,17,0
1186,31,rare_travel,322,rnd,1,3,tech_deg,1,3,male,59,2,2,mfg_dir,4,married,5417,15596,1,yes,no,21,4,1,80,1,6,3,2,5,2,0,4,0
1187,53,rare_travel,1109,rnd,1,4,life_sci,1,1,female,87,3,5,research_dir,4,married,19033,14295,4,yes,no,12,3,4,80,1,33,2,3,9,6,3,7,0
1188,35,rare_travel,991,rnd,5,3,medical,1,4,male,78,2,1,lab_tech,2,married,2404,16376,1,yes,no,17,3,3,80,1,1,5,3,1,0,0,0,0
1189,48,rare_travel,853,rnd,2,4,life_sci,1,3,female,87,3,1,lab_tech,3,single,3408,10557,4,yes,no,13,3,1,80,0,19,3,2,5,4,0,3,0
1190,38,rare_travel,1389,rnd,8,4,medical,1,4,female,67,3,2,lab_tech,2,married,2389,17759,2,yes,no,16,3,3,80,1,17,2,3,8,7,7,7,0
1191,35,rare_travel,482,rnd,6,1,medical,1,3,male,83,3,1,research_sci,4,married,3346,17251,5,yes,no,14,3,2,80,0,6,4,2,2,2,2,2,0
1192,46,rare_travel,1354,rnd,14,5,medical,1,3,male,95,3,2,research_sci,2,married,3102,12477,9,yes,yes,11,3,3,80,1,17,0,2,17,14,4,11,0
1193,54,rare_travel,604,rnd,2,4,life_sci,1,3,male,96,3,2,mfg_dir,3,single,5472,2396,4,yes,no,17,3,1,80,0,16,0,2,6,2,1,2,0
1194,40,rare_travel,1389,rnd,5,3,life_sci,1,2,female,57,3,5,research_dir,1,married,19436,15891,5,yes,yes,14,3,3,80,1,21,2,3,18,10,1,11,0
1195,45,no_travel,1176,rnd,18,3,life_sci,1,2,male,87,3,2,mfg_dir,4,single,6472,17674,4,yes,no,18,3,3,80,0,9,2,2,3,2,0,2,0
1196,49,rare_travel,1223,rnd,1,3,life_sci,1,2,male,98,3,1,lab_tech,1,married,2760,18698,1,yes,yes,15,3,3,80,0,8,2,4,8,6,0,7,0
1197,28,frequent_travel,891,rnd,1,3,life_sci,1,3,male,49,4,2,research_sci,2,married,4787,23159,0,yes,no,13,3,2,80,0,4,2,3,3,2,0,2,0
1198,32,rare_travel,442,sales,17,3,medical,1,4,male,79,3,3,sales_exec,3,married,10673,26250,0,yes,no,22,4,2,80,0,14,3,3,13,8,8,9,0
1199,36,rare_travel,933,rnd,25,3,medical,1,3,male,98,3,1,lab_tech,3,married,2835,23213,1,yes,no,16,3,3,80,1,1,2,3,1,0,0,0,0
1200,23,rare_travel,806,rnd,8,3,life_sci,1,1,male,30,3,1,lab_tech,2,married,3760,9490,0,yes,no,16,3,2,80,1,7,3,3,6,4,1,2,0
1201,36,rare_travel,715,rnd,9,4,life_sci,1,2,male,82,2,2,lab_tech,3,married,5207,16458,0,yes,no,11,3,3,80,1,18,2,3,17,14,12,13,0
1202,40,rare_travel,855,sales,1,3,marketing,1,4,male,48,3,3,sales_exec,2,single,10596,17369,6,yes,yes,16,3,2,80,0,15,2,2,3,2,1,2,0
1203,40,rare_travel,1116,rnd,1,4,medical,1,3,male,57,3,5,manager,1,married,18172,6705,4,yes,no,11,3,3,80,0,21,3,4,8,7,1,7,0
1204,33,rare_travel,267,rnd,9,3,medical,1,4,female,44,3,2,health_rep,1,single,4071,3156,1,yes,no,13,3,3,80,0,10,3,3,10,4,0,8,0
1205,38,no_travel,1195,sales,14,4,medical,1,4,male,61,3,2,sales_exec,1,divorced,5087,24208,0,yes,no,11,3,2,80,2,18,3,3,17,7,11,14,0
1206,40,rare_travel,1082,rnd,4,3,medical,1,4,male,95,3,1,lab_tech,3,married,16792,20489,8,yes,yes,12,3,1,80,1,8,2,2,6,4,0,5,0
1207,38,rare_travel,383,sales,29,4,medical,1,3,female,72,3,2,sales_exec,3,single,6652,14369,9,yes,yes,12,3,1,80,0,8,4,3,5,3,0,4,0
1208,30,rare_travel,1220,rnd,2,3,medical,1,4,female,96,4,1,lab_tech,4,married,3591,24666,5,yes,no,15,3,4,80,1,15,2,2,4,2,1,3,0
1209,27,rare_travel,833,rnd,8,3,medical,1,4,female,78,2,1,lab_tech,3,married,2398,17231,1,yes,yes,22,4,3,80,1,1,3,2,1,0,0,0,1
1210,19,rare_travel,722,sales,25,2,marketing,1,3,female,73,2,1,sales_rep,3,single,1475,21703,1,yes,no,13,3,1,80,0,1,4,2,1,0,0,0,1
1211,31,rare_travel,652,rnd,2,1,medical,1,1,female,37,3,4,research_dir,4,married,16184,21445,0,yes,no,12,3,2,80,1,9,3,4,8,7,1,7,0
1212,25,rare_travel,975,rnd,1,3,other,1,4,female,32,2,1,lab_tech,2,single,3907,3487,5,yes,no,15,3,3,80,0,5,1,3,3,2,0,2,0
1213,21,rare_travel,699,rnd,9,4,life_sci,1,2,male,33,3,1,research_sci,2,single,3785,11652,1,yes,no,16,3,4,80,0,3,3,3,3,2,1,2,0
1214,45,no_travel,1157,sales,10,3,life_sci,1,1,male,84,2,2,sales_exec,2,married,6220,14369,0,yes,yes,21,4,1,80,1,9,3,4,7,7,0,7,0
1215,40,rare_travel,1339,sales,8,4,marketing,1,2,female,45,2,2,sales_exec,1,married,7457,25755,0,yes,no,17,3,4,80,1,6,4,3,5,3,0,0,0
1216,38,rare_travel,723,rnd,2,4,life_sci,1,4,male,89,3,2,mfg_dir,1,married,4663,10110,2,yes,yes,14,3,4,80,1,19,3,3,1,0,0,0,0
1217,34,rare_travel,1112,rnd,2,3,tech_deg,1,3,male,97,2,1,research_sci,1,divorced,2075,16734,1,yes,no,14,3,4,80,1,1,3,2,1,0,0,0,0
1218,34,rare_travel,1251,sales,19,2,marketing,1,4,male,96,3,3,sales_exec,1,married,10999,20439,4,yes,no,18,3,2,80,2,14,3,2,11,10,1,7,0
1219,18,no_travel,602,rnd,15,2,medical,1,3,male,98,2,1,lab_tech,3,single,1569,9129,1,yes,no,15,3,1,80,0,0,5,3,0,0,0,0,0
1220,32,rare_travel,1463,sales,7,3,tech_deg,1,1,male,64,3,3,sales_exec,1,single,7918,14506,9,yes,no,11,3,3,80,0,9,3,2,7,6,1,6,1
1221,31,rare_travel,799,rnd,25,3,medical,1,3,male,44,2,1,lab_tech,3,married,2800,8040,0,yes,no,17,3,4,80,1,6,2,2,5,4,2,2,0
1222,31,no_travel,1229,rnd,21,3,life_sci,1,1,male,74,4,1,lab_tech,3,married,2647,19246,0,yes,yes,19,3,1,80,1,6,3,4,5,4,0,4,0
1223,46,rare_travel,708,sales,21,4,life_sci,1,1,male,56,2,2,sales_exec,2,married,6804,23772,0,yes,no,19,3,2,80,1,10,2,2,9,4,1,7,0
1224,38,frequent_travel,832,rnd,7,4,life_sci,1,1,male,95,3,1,research_sci,3,divorced,2741,21221,0,yes,no,22,4,4,80,1,10,5,2,9,7,1,7,0
1225,27,rare_travel,793,sales,20,3,medical,1,2,female,68,3,2,sales_exec,1,married,4759,15891,1,yes,no,21,4,1,80,0,10,2,2,10,7,0,8,0
1226,50,rare_travel,319,rnd,15,2,life_sci,1,4,male,46,3,5,research_dir,3,married,19161,14977,5,yes,yes,11,3,3,80,1,23,3,3,4,1,0,3,0
1227,26,rare_travel,884,rnd,1,2,life_sci,1,4,male,62,3,1,research_sci,3,single,3102,4284,6,yes,yes,16,3,4,80,0,6,2,3,5,4,1,4,0
1228,32,rare_travel,1405,sales,1,4,life_sci,1,3,male,90,2,1,sales_rep,2,divorced,1569,16154,1,yes,no,14,3,3,80,1,1,2,3,1,0,0,0,0
1229,35,rare_travel,722,rnd,18,2,life_sci,1,4,male,72,3,2,research_sci,1,married,4014,6194,0,yes,no,14,3,3,80,0,10,3,2,9,8,0,8,0
1230,39,rare_travel,117,rnd,14,4,life_sci,1,4,male,56,3,1,research_sci,4,married,4678,22074,3,yes,no,15,3,2,80,0,9,3,2,5,4,1,3,0
1231,45,rare_travel,1489,hr,7,4,life_sci,1,2,female,100,4,4,manager,4,single,16823,14120,4,yes,no,11,3,4,80,0,26,2,2,24,7,5,10,0
1232,36,frequent_travel,622,rnd,6,4,life_sci,1,4,male,79,3,2,health_rep,2,married,6389,21143,8,yes,yes,15,3,4,80,1,9,3,3,0,0,0,0,1
1233,39,frequent_travel,1401,rnd,13,3,life_sci,1,3,female,85,3,1,research_sci,1,single,2580,23293,1,yes,no,14,3,4,80,0,13,2,3,13,9,4,7,0
1234,30,rare_travel,370,rnd,9,1,tech_deg,1,1,female,51,3,3,mfg_dir,1,divorced,7969,22087,1,yes,yes,14,3,3,80,1,11,2,3,10,8,0,9,0
1235,34,rare_travel,508,rnd,2,2,life_sci,1,4,male,69,3,2,health_rep,3,divorced,5253,26458,1,yes,no,19,3,2,80,1,6,6,3,5,4,0,3,0
1236,30,no_travel,1451,rnd,11,4,life_sci,1,2,male,67,3,2,research_sci,4,divorced,4907,20948,2,yes,no,11,3,2,80,1,12,2,2,10,8,0,7,0
1237,35,rare_travel,419,sales,10,3,medical,1,2,male,91,3,2,sales_exec,4,married,4189,23163,1,yes,no,12,3,1,80,1,5,2,3,5,4,0,0,0
1238,32,rare_travel,506,rnd,1,3,life_sci,1,4,female,62,3,1,research_sci,4,single,3975,26085,6,yes,no,19,3,2,80,0,6,0,2,3,2,0,2,0
1239,21,rare_travel,828,sales,10,1,tech_deg,1,2,male,99,2,1,sales_rep,4,single,2321,24525,0,yes,yes,17,3,4,80,0,3,3,2,2,2,2,2,0
1240,55,rare_travel,1199,sales,26,3,life_sci,1,3,male,44,3,4,sales_exec,1,single,13695,14377,7,yes,yes,13,3,4,80,0,33,2,3,12,9,3,8,0
1241,43,rare_travel,1475,rnd,1,3,life_sci,1,3,female,80,3,1,lab_tech,1,married,2835,20284,8,yes,yes,18,3,4,80,1,8,2,3,3,1,1,2,0
1242,35,rare_travel,750,rnd,17,2,medical,1,1,female,63,3,2,mfg_dir,4,divorced,4789,13430,1,yes,no,16,3,1,80,1,10,2,3,10,7,0,8,0
1243,31,rare_travel,1297,rnd,1,3,life_sci,1,2,male,72,3,1,lab_tech,1,divorced,3065,7160,0,yes,no,12,3,3,80,3,4,2,3,3,2,0,2,0
1244,40,no_travel,1179,sales,8,4,marketing,1,3,male,46,3,3,sales_exec,1,divorced,8998,10893,7,yes,no,12,3,3,80,1,10,2,3,9,7,3,8,0
1245,32,rare_travel,1303,rnd,2,3,life_sci,1,1,male,48,3,1,research_sci,2,married,3544,15972,4,yes,no,19,3,4,80,1,10,3,4,4,2,1,3,0
1246,24,rare_travel,853,sales,15,2,life_sci,1,1,female,79,3,1,sales_rep,3,married,1559,5598,2,yes,no,19,3,3,80,1,16,2,3,0,0,0,0,0
1247,36,frequent_travel,1325,rnd,10,3,life_sci,1,3,male,68,3,3,research_dir,4,single,13348,26551,1,yes,yes,21,4,3,80,0,17,0,3,17,13,2,11,0
1248,34,rare_travel,995,rnd,26,3,life_sci,1,1,female,90,3,1,research_sci,3,single,4621,26085,0,yes,no,17,3,1,80,0,6,3,3,5,2,0,2,0
1249,31,rare_travel,1237,sales,7,2,medical,1,4,male,84,3,2,sales_exec,4,divorced,5249,21081,4,yes,no,18,3,4,80,1,13,3,2,7,7,6,5,0
1250,26,rare_travel,1469,sales,26,3,medical,1,4,female,59,3,1,sales_rep,4,single,2936,26278,1,yes,no,14,3,1,80,0,6,5,2,6,2,1,3,0
1251,36,frequent_travel,527,sales,1,4,life_sci,1,2,female,77,4,2,sales_exec,1,married,4284,4284,6,yes,no,18,3,3,80,1,15,1,4,5,3,1,3,0
1252,29,rare_travel,289,hr,9,3,life_sci,1,1,male,89,2,1,hr,4,single,2785,13556,1,yes,no,11,3,1,80,0,1,0,3,1,0,0,0,1
1253,40,rare_travel,1107,rnd,1,3,life_sci,1,4,female,45,2,2,mfg_dir,3,married,5410,20392,3,yes,yes,12,3,4,80,1,11,1,3,8,4,7,7,0
1254,29,rare_travel,575,rnd,5,3,medical,1,3,female,83,3,1,research_sci,1,married,2451,15170,0,yes,no,14,3,4,80,1,4,0,3,3,2,1,2,0
1255,53,rare_travel,1411,rnd,1,4,life_sci,1,3,female,81,3,4,research_dir,3,married,16823,10849,7,yes,yes,13,3,4,80,1,29,2,2,30,9,11,13,0
1256,46,rare_travel,750,sales,12,3,marketing,1,1,male,87,2,2,sales_exec,3,divorced,5980,24406,6,yes,no,12,3,4,80,1,9,3,3,4,3,1,3,0
1257,27,rare_travel,881,rnd,9,3,medical,1,3,male,65,3,1,research_sci,1,divorced,2089,5531,1,yes,yes,13,3,1,80,1,6,3,3,5,2,0,3,0
1258,46,rare_travel,682,sales,1,4,marketing,1,4,male,95,3,2,sales_exec,2,married,4960,15972,1,yes,no,15,3,4,80,2,5,3,4,5,3,1,4,0
1259,31,rare_travel,1400,sales,1,2,medical,1,4,male,30,3,2,sales_exec,4,single,5855,14922,1,yes,no,22,4,1,80,0,6,4,3,5,3,4,3,0
1260,35,rare_travel,950,sales,7,2,marketing,1,4,male,62,3,2,sales_exec,1,divorced,4558,3064,1,yes,no,12,3,4,80,1,10,5,2,10,8,7,8,0
1261,44,no_travel,334,rnd,4,3,life_sci,1,4,female,84,3,2,mfg_dir,1,single,4285,2323,1,yes,no,14,3,3,80,0,20,3,4,20,7,11,10,0
1262,27,rare_travel,330,rnd,3,2,life_sci,1,1,male,95,3,2,mfg_dir,4,single,6261,12982,1,yes,yes,14,3,3,80,0,6,3,1,6,5,1,4,0
1263,37,rare_travel,511,sales,1,3,marketing,1,4,female,100,3,3,sales_exec,4,married,10596,15395,5,yes,yes,12,3,2,80,2,16,5,3,14,7,1,12,0
1264,19,rare_travel,658,sales,2,1,life_sci,1,4,female,99,3,1,sales_rep,4,single,2121,19294,1,yes,no,21,4,3,80,0,1,2,2,1,0,0,0,0
1265,31,rare_travel,979,hr,28,4,life_sci,1,1,male,95,2,2,hr,3,divorced,5745,12368,1,yes,no,13,3,4,80,2,10,3,4,10,7,3,8,0
1266,37,rare_travel,217,rnd,2,3,life_sci,1,3,female,39,4,2,mfg_dir,4,single,4877,22002,6,yes,no,22,4,3,80,0,5,6,2,1,0,0,0,0
1267,36,rare_travel,1334,rnd,6,1,life_sci,1,4,female,45,3,1,research_sci,4,single,3646,8489,4,yes,yes,13,3,1,80,0,7,2,3,1,0,0,0,0
1268,24,no_travel,920,rnd,19,2,medical,1,4,female,56,3,2,mfg_dir,2,divorced,4011,21777,0,yes,no,22,4,3,80,3,5,2,3,3,2,1,2,0
1269,38,rare_travel,443,rnd,22,3,life_sci,1,3,female,80,4,2,lab_tech,1,married,1281,16900,2,yes,no,14,3,2,80,1,19,3,3,1,0,0,0,0
1270,50,rare_travel,1223,rnd,1,3,medical,1,3,male,40,3,1,research_sci,2,married,2887,3032,2,yes,no,24,4,1,80,1,8,5,3,5,4,0,1,0
1271,35,rare_travel,1194,rnd,6,4,medical,1,4,female,52,3,1,lab_tech,4,divorced,2695,25166,1,yes,no,13,3,3,80,2,16,3,3,16,10,3,13,0
1272,29,rare_travel,144,rnd,20,4,life_sci,1,3,female,90,3,1,research_sci,3,married,3944,12828,1,yes,no,11,3,4,80,1,5,2,2,5,3,0,2,0
1273,45,frequent_travel,636,rnd,2,4,life_sci,1,2,male,59,3,5,manager,4,divorced,18430,26227,1,yes,no,18,3,2,80,1,24,3,2,24,15,15,3,0
1274,36,rare_travel,1258,rnd,8,3,medical,1,3,male,73,3,2,mfg_dir,2,married,4014,8758,7,yes,no,16,3,4,80,1,10,3,3,2,2,2,2,0
1275,37,rare_travel,1303,rnd,10,3,life_sci,1,3,female,96,3,3,mfg_dir,1,divorced,7457,26124,6,yes,yes,15,3,2,80,3,9,3,4,6,3,0,5,0
1276,41,rare_travel,1017,sales,20,4,life_sci,1,3,male,36,3,2,sales_exec,1,divorced,5769,21214,1,yes,no,17,3,4,80,3,10,2,1,10,7,0,7,0
1277,39,frequent_travel,833,sales,13,4,life_sci,1,3,male,80,3,2,sales_exec,2,single,5768,25353,2,yes,yes,21,4,2,80,0,10,3,2,3,2,1,2,0
1278,34,rare_travel,534,sales,2,2,marketing,1,3,male,75,3,1,sales_rep,4,married,2285,26227,1,yes,no,17,3,2,80,1,1,3,3,1,0,0,0,0
1279,48,rare_travel,1287,rnd,2,2,life_sci,1,2,male,81,2,1,research_sci,2,married,2387,4759,2,yes,no,11,3,3,80,1,17,3,3,7,7,4,7,0
1280,30,rare_travel,1184,sales,4,3,marketing,1,4,male,67,3,2,sales_exec,3,married,5768,24442,0,yes,no,14,3,1,80,0,12,2,2,11,9,11,9,0
